Data;Dia;Mês;Ano;Taxa de câmbio - R$ / US$ - comercial - compra - média;;;;;;;;;;;;;;;
01/08/1995;01;Ago;1995;R$ 0,9340;;;;;;;;;;;;;;;
31/07/1995;31;Jul;1995;R$ 0,9340;;;;;;;;;;;;;;;
28/07/1995;28;Jul;1995;R$ 0,9350;;;;;;;;;;;;;;;
27/07/1995;27;Jul;1995;R$ 0,9350;;;;;;;;;;;;;;;
26/07/1995;26;Jul;1995;R$ 0,9340;;;;;;;;;;;;;;;
25/07/1995;25;Jul;1995;R$ 0,9340;;;;;;;;;;;;;;;
24/07/1995;24;Jul;1995;R$ 0,9320;;;;;;;;;;;;;;;
21/07/1995;21;Jul;1995;R$ 0,9320;;;;;;;;;;;;;;;
20/07/1995;20;Jul;1995;R$ 0,9270;;;;;;;;;;;;;;;
19/07/1995;19;Jul;1995;R$ 0,9270;;;;;;;;;;;;;;;
18/07/1995;18;Jul;1995;R$ 0,9270;;;;;;;;;;;;;;;
17/07/1995;17;Jul;1995;R$ 0,9260;;;;;;;;;;;;;;;
14/07/1995;14;Jul;1995;R$ 0,9240;;;;;;;;;;;;;;;
13/07/1995;13;Jul;1995;R$ 0,9240;;;;;;;;;;;;;;;
12/07/1995;12;Jul;1995;R$ 0,9230;;;;;;;;;;;;;;;
11/07/1995;11;Jul;1995;R$ 0,9230;;;;;;;;;;;;;;;
10/07/1995;10;Jul;1995;R$ 0,9230;;;;;;;;;;;;;;;
07/07/1995;07;Jul;1995;R$ 0,9230;;;;;;;;;;;;;;;
06/07/1995;06;Jul;1995;R$ 0,9230;;;;;;;;;;;;;;;
05/07/1995;05;Jul;1995;R$ 0,9200;;;;;;;;;;;;;;;
04/07/1995;04;Jul;1995;R$ 0,9180;;;;;;;;;;;;;;;
03/07/1995;03;Jul;1995;R$ 0,9180;;;;;;;;;;;;;;;
30/06/1995;30;Jun;1995;R$ 0,9200;;;;;;;;;;;;;;;
29/06/1995;29;Jun;1995;R$ 0,9180;;;;;;;;;;;;;;;
28/06/1995;28;Jun;1995;R$ 0,9180;;;;;;;;;;;;;;;
27/06/1995;27;Jun;1995;R$ 0,9180;;;;;;;;;;;;;;;
26/06/1995;26;Jun;1995;R$ 0,9170;;;;;;;;;;;;;;;
23/06/1995;23;Jun;1995;R$ 0,9180;;;;;;;;;;;;;;;
22/06/1995;22;Jun;1995;R$ 0,9180;;;;;;;;;;;;;;;
21/06/1995;21;Jun;1995;R$ 0,9170;;;;;;;;;;;;;;;
20/06/1995;20;Jun;1995;R$ 0,9120;;;;;;;;;;;;;;;
19/06/1995;19;Jun;1995;R$ 0,9100;;;;;;;;;;;;;;;
16/06/1995;16;Jun;1995;R$ 0,9070;;;;;;;;;;;;;;;
14/06/1995;14;Jun;1995;R$ 0,9050;;;;;;;;;;;;;;;
13/06/1995;13;Jun;1995;R$ 0,9130;;;;;;;;;;;;;;;
12/06/1995;12;Jun;1995;R$ 0,9160;;;;;;;;;;;;;;;
09/06/1995;09;Jun;1995;R$ 0,9110;;;;;;;;;;;;;;;
08/06/1995;08;Jun;1995;R$ 0,9100;;;;;;;;;;;;;;;
07/06/1995;07;Jun;1995;R$ 0,9090;;;;;;;;;;;;;;;
06/06/1995;06;Jun;1995;R$ 0,9040;;;;;;;;;;;;;;;
05/06/1995;05;Jun;1995;R$ 0,9030;;;;;;;;;;;;;;;
02/06/1995;02;Jun;1995;R$ 0,9030;;;;;;;;;;;;;;;
01/06/1995;01;Jun;1995;R$ 0,9060;;;;;;;;;;;;;;;
31/05/1995;31;Mai;1995;R$ 0,9040;;;;;;;;;;;;;;;
30/05/1995;30;Mai;1995;R$ 0,9040;;;;;;;;;;;;;;;
29/05/1995;29;Mai;1995;R$ 0,9040;;;;;;;;;;;;;;;
26/05/1995;26;Mai;1995;R$ 0,8950;;;;;;;;;;;;;;;
25/05/1995;25;Mai;1995;R$ 0,8910;;;;;;;;;;;;;;;
24/05/1995;24;Mai;1995;R$ 0,8880;;;;;;;;;;;;;;;
23/05/1995;23;Mai;1995;R$ 0,8880;;;;;;;;;;;;;;;
22/05/1995;22;Mai;1995;R$ 0,8880;;;;;;;;;;;;;;;
19/05/1995;19;Mai;1995;R$ 0,8890;;;;;;;;;;;;;;;
18/05/1995;18;Mai;1995;R$ 0,8880;;;;;;;;;;;;;;;
17/05/1995;17;Mai;1995;R$ 0,8890;;;;;;;;;;;;;;;
16/05/1995;16;Mai;1995;R$ 0,8890;;;;;;;;;;;;;;;
15/05/1995;15;Mai;1995;R$ 0,8890;;;;;;;;;;;;;;;
12/05/1995;12;Mai;1995;R$ 0,8950;;;;;;;;;;;;;;;
11/05/1995;11;Mai;1995;R$ 0,8940;;;;;;;;;;;;;;;
10/05/1995;10;Mai;1995;R$ 0,8920;;;;;;;;;;;;;;;
09/05/1995;09;Mai;1995;R$ 0,8950;;;;;;;;;;;;;;;
08/05/1995;08;Mai;1995;R$ 0,8970;;;;;;;;;;;;;;;
05/05/1995;05;Mai;1995;R$ 0,9000;;;;;;;;;;;;;;;
04/05/1995;04;Mai;1995;R$ 0,9030;;;;;;;;;;;;;;;
03/05/1995;03;Mai;1995;R$ 0,9040;;;;;;;;;;;;;;;
02/05/1995;02;Mai;1995;R$ 0,9120;;;;;;;;;;;;;;;
28/04/1995;28;Abr;1995;R$ 0,9110;;;;;;;;;;;;;;;
27/04/1995;27;Abr;1995;R$ 0,9170;;;;;;;;;;;;;;;
26/04/1995;26;Abr;1995;R$ 0,9150;;;;;;;;;;;;;;;
25/04/1995;25;Abr;1995;R$ 0,9190;;;;;;;;;;;;;;;
24/04/1995;24;Abr;1995;R$ 0,9110;;;;;;;;;;;;;;;
20/04/1995;20;Abr;1995;R$ 0,9160;;;;;;;;;;;;;;;
19/04/1995;19;Abr;1995;R$ 0,9120;;;;;;;;;;;;;;;
18/04/1995;18;Abr;1995;R$ 0,9030;;;;;;;;;;;;;;;
17/04/1995;17;Abr;1995;R$ 0,9030;;;;;;;;;;;;;;;
12/04/1995;12;Abr;1995;R$ 0,9060;;;;;;;;;;;;;;;
11/04/1995;11;Abr;1995;R$ 0,8990;;;;;;;;;;;;;;;
10/04/1995;10;Abr;1995;R$ 0,8950;;;;;;;;;;;;;;;
07/04/1995;07;Abr;1995;R$ 0,8980;;;;;;;;;;;;;;;
06/04/1995;06;Abr;1995;R$ 0,8920;;;;;;;;;;;;;;;
05/04/1995;05;Abr;1995;R$ 0,8980;;;;;;;;;;;;;;;
04/04/1995;04;Abr;1995;R$ 0,8990;;;;;;;;;;;;;;;
03/04/1995;03;Abr;1995;R$ 0,9000;;;;;;;;;;;;;;;
31/03/1995;31;Mar;1995;R$ 0,8940;;;;;;;;;;;;;;;
30/03/1995;30;Mar;1995;R$ 0,9010;;;;;;;;;;;;;;;
29/03/1995;29;Mar;1995;R$ 0,9050;;;;;;;;;;;;;;;
28/03/1995;28;Mar;1995;R$ 0,9090;;;;;;;;;;;;;;;
27/03/1995;27;Mar;1995;R$ 0,9080;;;;;;;;;;;;;;;
24/03/1995;24;Mar;1995;R$ 0,9070;;;;;;;;;;;;;;;
23/03/1995;23;Mar;1995;R$ 0,9120;;;;;;;;;;;;;;;
22/03/1995;22;Mar;1995;R$ 0,9000;;;;;;;;;;;;;;;
21/03/1995;21;Mar;1995;R$ 0,8990;;;;;;;;;;;;;;;
20/03/1995;20;Mar;1995;R$ 0,9000;;;;;;;;;;;;;;;
17/03/1995;17;Mar;1995;R$ 0,8880;;;;;;;;;;;;;;;
16/03/1995;16;Mar;1995;R$ 0,8930;;;;;;;;;;;;;;;
15/03/1995;15;Mar;1995;R$ 0,8820;;;;;;;;;;;;;;;
14/03/1995;14;Mar;1995;R$ 0,8800;;;;;;;;;;;;;;;
13/03/1995;13;Mar;1995;R$ 0,8795;;;;;;;;;;;;;;;
10/03/1995;10;Mar;1995;R$ 0,8780;;;;;;;;;;;;;;;
09/03/1995;09;Mar;1995;R$ 0,8860;;;;;;;;;;;;;;;
08/03/1995;08;Mar;1995;R$ 0,8840;;;;;;;;;;;;;;;
07/03/1995;07;Mar;1995;R$ 0,8840;;;;;;;;;;;;;;;
06/03/1995;06;Mar;1995;R$ 0,8660;;;;;;;;;;;;;;;
03/03/1995;03;Mar;1995;R$ 0,8560;;;;;;;;;;;;;;;
02/03/1995;02;Mar;1995;R$ 0,8510;;;;;;;;;;;;;;;
01/03/1995;01;Mar;1995;R$ 0,8480;;;;;;;;;;;;;;;
24/02/1995;24;Fev;1995;R$ 0,8495;;;;;;;;;;;;;;;
23/02/1995;23;Fev;1995;R$ 0,8430;;;;;;;;;;;;;;;
22/02/1995;22;Fev;1995;R$ 0,8460;;;;;;;;;;;;;;;
21/02/1995;21;Fev;1995;R$ 0,8410;;;;;;;;;;;;;;;
20/02/1995;20;Fev;1995;R$ 0,8400;;;;;;;;;;;;;;;
17/02/1995;17;Fev;1995;R$ 0,8480;;;;;;;;;;;;;;;
16/02/1995;16;Fev;1995;R$ 0,8430;;;;;;;;;;;;;;;
15/02/1995;15;Fev;1995;R$ 0,8350;;;;;;;;;;;;;;;
14/02/1995;14;Fev;1995;R$ 0,8330;;;;;;;;;;;;;;;
13/02/1995;13;Fev;1995;R$ 0,8320;;;;;;;;;;;;;;;
10/02/1995;10;Fev;1995;R$ 0,8330;;;;;;;;;;;;;;;
09/02/1995;09;Fev;1995;R$ 0,8320;;;;;;;;;;;;;;;
08/02/1995;08;Fev;1995;R$ 0,8340;;;;;;;;;;;;;;;
07/02/1995;07;Fev;1995;R$ 0,8350;;;;;;;;;;;;;;;
06/02/1995;06;Fev;1995;R$ 0,8360;;;;;;;;;;;;;;;
03/02/1995;03;Fev;1995;R$ 0,8380;;;;;;;;;;;;;;;
02/02/1995;02;Fev;1995;R$ 0,8380;;;;;;;;;;;;;;;
01/02/1995;01;Fev;1995;R$ 0,8410;;;;;;;;;;;;;;;
31/01/1995;31;Jan;1995;R$ 0,8400;;;;;;;;;;;;;;;
30/01/1995;30;Jan;1995;R$ 0,8450;;;;;;;;;;;;;;;
27/01/1995;27;Jan;1995;R$ 0,8430;;;;;;;;;;;;;;;
26/01/1995;26;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
25/01/1995;25;Jan;1995;R$ 0,8510;;;;;;;;;;;;;;;
24/01/1995;24;Jan;1995;R$ 0,8520;;;;;;;;;;;;;;;
23/01/1995;23;Jan;1995;R$ 0,8500;;;;;;;;;;;;;;;
20/01/1995;20;Jan;1995;R$ 0,8460;;;;;;;;;;;;;;;
19/01/1995;19;Jan;1995;R$ 0,8460;;;;;;;;;;;;;;;
18/01/1995;18;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
17/01/1995;17;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
16/01/1995;16;Jan;1995;R$ 0,8480;;;;;;;;;;;;;;;
13/01/1995;13;Jan;1995;R$ 0,8450;;;;;;;;;;;;;;;
12/01/1995;12;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
11/01/1995;11;Jan;1995;R$ 0,8490;;;;;;;;;;;;;;;
10/01/1995;10;Jan;1995;R$ 0,8460;;;;;;;;;;;;;;;
09/01/1995;09;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
06/01/1995;06;Jan;1995;R$ 0,8390;;;;;;;;;;;;;;;
05/01/1995;05;Jan;1995;R$ 0,8420;;;;;;;;;;;;;;;
04/01/1995;04;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
03/01/1995;03;Jan;1995;R$ 0,8440;;;;;;;;;;;;;;;
02/01/1995;02;Jan;1995;R$ 0,8430;;;;;;;;;;;;;;;
30/12/1994;30;Dez;1994;R$ 0,8440;;;;;;;;;;;;;;;
29/12/1994;29;Dez;1994;R$ 0,8460;;;;;;;;;;;;;;;
28/12/1994;28;Dez;1994;R$ 0,8540;;;;;;;;;;;;;;;
27/12/1994;27;Dez;1994;R$ 0,8500;;;;;;;;;;;;;;;
26/12/1994;26;Dez;1994;R$ 0,8480;;;;;;;;;;;;;;;
23/12/1994;23;Dez;1994;R$ 0,8530;;;;;;;;;;;;;;;
22/12/1994;22;Dez;1994;R$ 0,8580;;;;;;;;;;;;;;;
21/12/1994;21;Dez;1994;R$ 0,8510;;;;;;;;;;;;;;;
20/12/1994;20;Dez;1994;R$ 0,8480;;;;;;;;;;;;;;;
19/12/1994;19;Dez;1994;R$ 0,8460;;;;;;;;;;;;;;;
16/12/1994;16;Dez;1994;R$ 0,8470;;;;;;;;;;;;;;;
15/12/1994;15;Dez;1994;R$ 0,8490;;;;;;;;;;;;;;;
14/12/1994;14;Dez;1994;R$ 0,8450;;;;;;;;;;;;;;;
13/12/1994;13;Dez;1994;R$ 0,8410;;;;;;;;;;;;;;;
12/12/1994;12;Dez;1994;R$ 0,8420;;;;;;;;;;;;;;;
09/12/1994;09;Dez;1994;R$ 0,8460;;;;;;;;;;;;;;;
08/12/1994;08;Dez;1994;R$ 0,8450;;;;;;;;;;;;;;;
07/12/1994;07;Dez;1994;R$ 0,8450;;;;;;;;;;;;;;;
06/12/1994;06;Dez;1994;R$ 0,8440;;;;;;;;;;;;;;;
05/12/1994;05;Dez;1994;R$ 0,8560;;;;;;;;;;;;;;;
02/12/1994;02;Dez;1994;R$ 0,8550;;;;;;;;;;;;;;;
01/12/1994;01;Dez;1994;R$ 0,8460;;;;;;;;;;;;;;;
30/11/1994;30;Nov;1994;R$ 0,8430;;;;;;;;;;;;;;;
29/11/1994;29;Nov;1994;R$ 0,8510;;;;;;;;;;;;;;;
28/11/1994;28;Nov;1994;R$ 0,8550;;;;;;;;;;;;;;;
25/11/1994;25;Nov;1994;R$ 0,8570;;;;;;;;;;;;;;;
24/11/1994;24;Nov;1994;R$ 0,8520;;;;;;;;;;;;;;;
23/11/1994;23;Nov;1994;R$ 0,8410;;;;;;;;;;;;;;;
22/11/1994;22;Nov;1994;R$ 0,8340;;;;;;;;;;;;;;;
21/11/1994;21;Nov;1994;R$ 0,8330;;;;;;;;;;;;;;;
18/11/1994;18;Nov;1994;R$ 0,8340;;;;;;;;;;;;;;;
17/11/1994;17;Nov;1994;R$ 0,8310;;;;;;;;;;;;;;;
16/11/1994;16;Nov;1994;R$ 0,8310;;;;;;;;;;;;;;;
14/11/1994;14;Nov;1994;R$ 0,8360;;;;;;;;;;;;;;;
11/11/1994;11;Nov;1994;R$ 0,8360;;;;;;;;;;;;;;;
10/11/1994;10;Nov;1994;R$ 0,8320;;;;;;;;;;;;;;;
09/11/1994;09;Nov;1994;R$ 0,8290;;;;;;;;;;;;;;;
08/11/1994;08;Nov;1994;R$ 0,8320;;;;;;;;;;;;;;;
07/11/1994;07;Nov;1994;R$ 0,8380;;;;;;;;;;;;;;;
04/11/1994;04;Nov;1994;R$ 0,8430;;;;;;;;;;;;;;;
03/11/1994;03;Nov;1994;R$ 0,8440;;;;;;;;;;;;;;;
01/11/1994;01;Nov;1994;R$ 0,8430;;;;;;;;;;;;;;;
31/10/1994;31;Out;1994;R$ 0,8440;;;;;;;;;;;;;;;
28/10/1994;28;Out;1994;R$ 0,8480;;;;;;;;;;;;;;;
27/10/1994;27;Out;1994;R$ 0,8500;;;;;;;;;;;;;;;
26/10/1994;26;Out;1994;R$ 0,8540;;;;;;;;;;;;;;;
25/10/1994;25;Out;1994;R$ 0,8520;;;;;;;;;;;;;;;
24/10/1994;24;Out;1994;R$ 0,8510;;;;;;;;;;;;;;;
21/10/1994;21;Out;1994;R$ 0,8510;;;;;;;;;;;;;;;
20/10/1994;20;Out;1994;R$ 0,8540;;;;;;;;;;;;;;;
19/10/1994;19;Out;1994;R$ 0,8510;;;;;;;;;;;;;;;
18/10/1994;18;Out;1994;R$ 0,8450;;;;;;;;;;;;;;;
17/10/1994;17;Out;1994;R$ 0,8270;;;;;;;;;;;;;;;
14/10/1994;14;Out;1994;R$ 0,8270;;;;;;;;;;;;;;;
13/10/1994;13;Out;1994;R$ 0,8340;;;;;;;;;;;;;;;
11/10/1994;11;Out;1994;R$ 0,8330;;;;;;;;;;;;;;;
10/10/1994;10;Out;1994;R$ 0,8370;;;;;;;;;;;;;;;
07/10/1994;07;Out;1994;R$ 0,8420;;;;;;;;;;;;;;;
06/10/1994;06;Out;1994;R$ 0,8440;;;;;;;;;;;;;;;
05/10/1994;05;Out;1994;R$ 0,8450;;;;;;;;;;;;;;;
04/10/1994;04;Out;1994;R$ 0,8470;;;;;;;;;;;;;;;
30/09/1994;30;Set;1994;R$ 0,8510;;;;;;;;;;;;;;;
29/09/1994;29;Set;1994;R$ 0,8590;;;;;;;;;;;;;;;
28/09/1994;28;Set;1994;R$ 0,8620;;;;;;;;;;;;;;;
27/09/1994;27;Set;1994;R$ 0,8660;;;;;;;;;;;;;;;
26/09/1994;26;Set;1994;R$ 0,8600;;;;;;;;;;;;;;;
23/09/1994;23;Set;1994;R$ 0,8550;;;;;;;;;;;;;;;
22/09/1994;22;Set;1994;R$ 0,8530;;;;;;;;;;;;;;;
21/09/1994;21;Set;1994;R$ 0,8550;;;;;;;;;;;;;;;
20/09/1994;20;Set;1994;R$ 0,8520;;;;;;;;;;;;;;;
19/09/1994;19;Set;1994;R$ 0,8520;;;;;;;;;;;;;;;
16/09/1994;16;Set;1994;R$ 0,8550;;;;;;;;;;;;;;;
15/09/1994;15;Set;1994;R$ 0,8550;;;;;;;;;;;;;;;
14/09/1994;14;Set;1994;R$ 0,8530;;;;;;;;;;;;;;;
13/09/1994;13;Set;1994;R$ 0,8580;;;;;;;;;;;;;;;
12/09/1994;12;Set;1994;R$ 0,8510;;;;;;;;;;;;;;;
09/09/1994;09;Set;1994;R$ 0,8700;;;;;;;;;;;;;;;
08/09/1994;08;Set;1994;R$ 0,8790;;;;;;;;;;;;;;;
06/09/1994;06;Set;1994;R$ 0,8840;;;;;;;;;;;;;;;
05/09/1994;05;Set;1994;R$ 0,8900;;;;;;;;;;;;;;;
02/09/1994;02;Set;1994;R$ 0,8840;;;;;;;;;;;;;;;
01/09/1994;01;Set;1994;R$ 0,8830;;;;;;;;;;;;;;;
31/08/1994;31;Ago;1994;R$ 0,8870;;;;;;;;;;;;;;;
30/08/1994;30;Ago;1994;R$ 0,8850;;;;;;;;;;;;;;;
29/08/1994;29;Ago;1994;R$ 0,8940;;;;;;;;;;;;;;;
26/08/1994;26;Ago;1994;R$ 0,8860;;;;;;;;;;;;;;;
25/08/1994;25;Ago;1994;R$ 0,8860;;;;;;;;;;;;;;;
24/08/1994;24;Ago;1994;R$ 0,8820;;;;;;;;;;;;;;;
23/08/1994;23;Ago;1994;R$ 0,8850;;;;;;;;;;;;;;;
22/08/1994;22;Ago;1994;R$ 0,8850;;;;;;;;;;;;;;;
19/08/1994;19;Ago;1994;R$ 0,8920;;;;;;;;;;;;;;;
18/08/1994;18;Ago;1994;R$ 0,8950;;;;;;;;;;;;;;;
17/08/1994;17;Ago;1994;R$ 0,8990;;;;;;;;;;;;;;;
16/08/1994;16;Ago;1994;R$ 0,8940;;;;;;;;;;;;;;;
15/08/1994;15;Ago;1994;R$ 0,8990;;;;;;;;;;;;;;;
12/08/1994;12;Ago;1994;R$ 0,9040;;;;;;;;;;;;;;;
11/08/1994;11;Ago;1994;R$ 0,8920;;;;;;;;;;;;;;;
10/08/1994;10;Ago;1994;R$ 0,8900;;;;;;;;;;;;;;;
09/08/1994;09;Ago;1994;R$ 0,8890;;;;;;;;;;;;;;;
08/08/1994;08;Ago;1994;R$ 0,9040;;;;;;;;;;;;;;;
05/08/1994;05;Ago;1994;R$ 0,9100;;;;;;;;;;;;;;;
04/08/1994;04;Ago;1994;R$ 0,9080;;;;;;;;;;;;;;;
03/08/1994;03;Ago;1994;R$ 0,9080;;;;;;;;;;;;;;;
02/08/1994;02;Ago;1994;R$ 0,9180;;;;;;;;;;;;;;;
01/08/1994;01;Ago;1994;R$ 0,9300;;;;;;;;;;;;;;;
29/07/1994;29;Jul;1994;R$ 0,9380;;;;;;;;;;;;;;;
28/07/1994;28;Jul;1994;R$ 0,9380;;;;;;;;;;;;;;;
27/07/1994;27;Jul;1994;R$ 0,9340;;;;;;;;;;;;;;;
26/07/1994;26;Jul;1994;R$ 0,9320;;;;;;;;;;;;;;;
25/07/1994;25;Jul;1994;R$ 0,9340;;;;;;;;;;;;;;;
22/07/1994;22;Jul;1994;R$ 0,9340;;;;;;;;;;;;;;;
21/07/1994;21;Jul;1994;R$ 0,9300;;;;;;;;;;;;;;;
20/07/1994;20;Jul;1994;R$ 0,9280;;;;;;;;;;;;;;;
19/07/1994;19;Jul;1994;R$ 0,9300;;;;;;;;;;;;;;;
18/07/1994;18;Jul;1994;R$ 0,9300;;;;;;;;;;;;;;;
15/07/1994;15;Jul;1994;R$ 0,9300;;;;;;;;;;;;;;;
14/07/1994;14;Jul;1994;R$ 0,9200;;;;;;;;;;;;;;;
13/07/1994;13;Jul;1994;R$ 0,9150;;;;;;;;;;;;;;;
12/07/1994;12;Jul;1994;R$ 0,9150;;;;;;;;;;;;;;;
11/07/1994;11;Jul;1994;R$ 0,9200;;;;;;;;;;;;;;;
08/07/1994;08;Jul;1994;R$ 0,9150;;;;;;;;;;;;;;;
07/07/1994;07;Jul;1994;R$ 0,9050;;;;;;;;;;;;;;;
06/07/1994;06;Jul;1994;R$ 0,9100;;;;;;;;;;;;;;;
05/07/1994;05;Jul;1994;R$ 0,9270;;;;;;;;;;;;;;;
04/07/1994;04;Jul;1994;R$ 0,9350;;;;;;;;;;;;;;;
01/07/1994;01;Jul;1994;R$ 0,9000;;;;;;;;;;;;;;;
30/06/1994;30;Jun;1994;R$ 0,9500;;;;;;;;;;;;;;;
29/06/1994;29;Jun;1994;R$ 0,9811;;;;;;;;;;;;;;;
28/06/1994;28;Jun;1994;R$ 0,9625;;;;;;;;;;;;;;;
27/06/1994;27;Jun;1994;R$ 0,9441;;;;;;;;;;;;;;;
24/06/1994;24;Jun;1994;R$ 0,9261;;;;;;;;;;;;;;;
23/06/1994;23;Jun;1994;R$ 0,9086;;;;;;;;;;;;;;;
22/06/1994;22;Jun;1994;R$ 0,8916;;;;;;;;;;;;;;;
21/06/1994;21;Jun;1994;R$ 0,8748;;;;;;;;;;;;;;;
20/06/1994;20;Jun;1994;R$ 0,8586;;;;;;;;;;;;;;;
17/06/1994;17;Jun;1994;R$ 0,8429;;;;;;;;;;;;;;;
16/06/1994;16;Jun;1994;R$ 0,8278;;;;;;;;;;;;;;;
15/06/1994;15;Jun;1994;R$ 0,8129;;;;;;;;;;;;;;;
14/06/1994;14;Jun;1994;R$ 0,7985;;;;;;;;;;;;;;;
13/06/1994;13;Jun;1994;R$ 0,7844;;;;;;;;;;;;;;;
10/06/1994;10;Jun;1994;R$ 0,7706;;;;;;;;;;;;;;;
09/06/1994;09;Jun;1994;R$ 0,7571;;;;;;;;;;;;;;;
08/06/1994;08;Jun;1994;R$ 0,7439;;;;;;;;;;;;;;;
07/06/1994;07;Jun;1994;R$ 0,7309;;;;;;;;;;;;;;;
06/06/1994;06;Jun;1994;R$ 0,7184;;;;;;;;;;;;;;;
03/06/1994;03;Jun;1994;R$ 0,7060;;;;;;;;;;;;;;;
01/06/1994;01;Jun;1994;R$ 0,6939;;;;;;;;;;;;;;;
31/05/1994;31;Mai;1994;R$ 0,6819;;;;;;;;;;;;;;;
30/05/1994;30;Mai;1994;R$ 0,6705;;;;;;;;;;;;;;;
27/05/1994;27;Mai;1994;R$ 0,6706;;;;;;;;;;;;;;;
26/05/1994;26;Mai;1994;R$ 0,6595;;;;;;;;;;;;;;;
25/05/1994;25;Mai;1994;R$ 0,6378;;;;;;;;;;;;;;;
24/05/1994;24;Mai;1994;R$ 0,6272;;;;;;;;;;;;;;;
23/05/1994;23;Mai;1994;R$ 0,6168;;;;;;;;;;;;;;;
20/05/1994;20;Mai;1994;R$ 0,6066;;;;;;;;;;;;;;;
19/05/1994;19;Mai;1994;R$ 0,5965;;;;;;;;;;;;;;;
18/05/1994;18;Mai;1994;R$ 0,5866;;;;;;;;;;;;;;;
17/05/1994;17;Mai;1994;R$ 0,5769;;;;;;;;;;;;;;;
16/05/1994;16;Mai;1994;R$ 0,5673;;;;;;;;;;;;;;;
13/05/1994;13;Mai;1994;R$ 0,5579;;;;;;;;;;;;;;;
12/05/1994;12;Mai;1994;R$ 0,5487;;;;;;;;;;;;;;;
11/05/1994;11;Mai;1994;R$ 0,5396;;;;;;;;;;;;;;;
10/05/1994;10;Mai;1994;R$ 0,5307;;;;;;;;;;;;;;;
09/05/1994;09;Mai;1994;R$ 0,5220;;;;;;;;;;;;;;;
06/05/1994;06;Mai;1994;R$ 0,5136;;;;;;;;;;;;;;;
05/05/1994;05;Mai;1994;R$ 0,5053;;;;;;;;;;;;;;;
04/05/1994;04;Mai;1994;R$ 0,4971;;;;;;;;;;;;;;;
03/05/1994;03;Mai;1994;R$ 0,4891;;;;;;;;;;;;;;;
02/05/1994;02;Mai;1994;R$ 0,4813;;;;;;;;;;;;;;;
29/04/1994;29;Abr;1994;R$ 0,4735;;;;;;;;;;;;;;;
28/04/1994;28;Abr;1994;R$ 0,4653;;;;;;;;;;;;;;;
27/04/1994;27;Abr;1994;R$ 0,4575;;;;;;;;;;;;;;;
26/04/1994;26;Abr;1994;R$ 0,4494;;;;;;;;;;;;;;;
25/04/1994;25;Abr;1994;R$ 0,4414;;;;;;;;;;;;;;;
22/04/1994;22;Abr;1994;R$ 0,4334;;;;;;;;;;;;;;;
20/04/1994;20;Abr;1994;R$ 0,4253;;;;;;;;;;;;;;;
19/04/1994;19;Abr;1994;R$ 0,4173;;;;;;;;;;;;;;;
18/04/1994;18;Abr;1994;R$ 0,4095;;;;;;;;;;;;;;;
15/04/1994;15;Abr;1994;R$ 0,4018;;;;;;;;;;;;;;;
14/04/1994;14;Abr;1994;R$ 0,3942;;;;;;;;;;;;;;;
13/04/1994;13;Abr;1994;R$ 0,3868;;;;;;;;;;;;;;;
12/04/1994;12;Abr;1994;R$ 0,3795;;;;;;;;;;;;;;;
11/04/1994;11;Abr;1994;R$ 0,3723;;;;;;;;;;;;;;;
08/04/1994;08;Abr;1994;R$ 0,3653;;;;;;;;;;;;;;;
07/04/1994;07;Abr;1994;R$ 0,3584;;;;;;;;;;;;;;;
06/04/1994;06;Abr;1994;R$ 0,3517;;;;;;;;;;;;;;;
05/04/1994;05;Abr;1994;R$ 0,3450;;;;;;;;;;;;;;;
04/04/1994;04;Abr;1994;R$ 0,3385;;;;;;;;;;;;;;;
30/03/1994;30;Mar;1994;R$ 0,3321;;;;;;;;;;;;;;;
29/03/1994;29;Mar;1994;R$ 0,3254;;;;;;;;;;;;;;;
28/03/1994;28;Mar;1994;R$ 0,3198;;;;;;;;;;;;;;;
25/03/1994;25;Mar;1994;R$ 0,3142;;;;;;;;;;;;;;;
24/03/1994;24;Mar;1994;R$ 0,3087;;;;;;;;;;;;;;;
23/03/1994;23;Mar;1994;R$ 0,3034;;;;;;;;;;;;;;;
22/03/1994;22;Mar;1994;R$ 0,2981;;;;;;;;;;;;;;;
21/03/1994;21;Mar;1994;R$ 0,2929;;;;;;;;;;;;;;;
18/03/1994;18;Mar;1994;R$ 0,2880;;;;;;;;;;;;;;;
17/03/1994;17;Mar;1994;R$ 0,2835;;;;;;;;;;;;;;;
16/03/1994;16;Mar;1994;R$ 0,2791;;;;;;;;;;;;;;;
15/03/1994;15;Mar;1994;R$ 0,2747;;;;;;;;;;;;;;;
14/03/1994;14;Mar;1994;R$ 0,2704;;;;;;;;;;;;;;;
11/03/1994;11;Mar;1994;R$ 0,2662;;;;;;;;;;;;;;;
10/03/1994;10;Mar;1994;R$ 0,2621;;;;;;;;;;;;;;;
09/03/1994;09;Mar;1994;R$ 0,2581;;;;;;;;;;;;;;;
